Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Wildlife: Size,Conditions: Sky,Wildlife: Species,Pilot warned of birds or wildlife?,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
200031,Airplane,DENVER INTL AIRPORT,< 1000 ft,BE-1900,2 to 10,9,None,12/06/2000 0:00,No damage,GREAT LAKES AIRLINES,Colorado,Approach,None,FALSE,FALSE,SAW 2 BIRDS ON FINAL. DID NOT NOTICE IMPACT. ON WALK AROUND NOTICED R ENG LIP INTAKE IMPACT AND ALSO RT OTBD WING NEXT TO ENG. INSPN FOUND NO DMG.,Small,No Cloud,Unknown bird - small,N,0,500,0,No
200036,Airplane,NORFOLK REGIONAL ARPT,< 1000 ft,BE-90  KING,1,1,None,29/09/2000 0:00,No damage,BUSINESS,Nebraska,Climb,None,FALSE,FALSE,SUSPECT BARN SWALLOW. HIT PILOTS LWR PORTION WINDSCREEN,Small,No Cloud,Unknown bird - small,N,0,"1,000",0,No
200037,Airplane,SAN FRANCISCO INTL ARPT,< 1000 ft,B-747-400,1,1,None,1/02/2001 0:00,No damage,UNITED AIRLINES,California,Take-off run,None,FALSE,FALSE,BIRDSTRIKE AT ROTATION. INSPN. NO DMG.,Medium,Some Cloud,Unknown bird - medium,Y,0,0,0,No
200042,Airplane,TED STEVENS ANCHORAGE INTL,< 1000 ft,MD-11,1,1,None,31/08/2000 0:00,No damage,FEDEX EXPRESS,Alaska,Approach,None,TRUE,TRUE,"PLANE WAS BTWN FIRE ISLAND & ARPT. BIRD ID BY SMITHSONIAN, UNIDENTIFIED PASSERINE, BUT FEATHERS COULD HAVE BEEN FROM EARLIER STRIKE AS PILOTS DESCRIBED BIRD AS GOOSE OR SWAN. NO DMG FOUND, CLEANED.",Large,Some Cloud,Unknown bird - large,N,0,400,0,No
200048,Airplane,NASHVILLE INTL,> 1000 ft,CITATION II,2 to 10,9,None,4/10/2000 0:00,No damage,BUSINESS,Tennessee,Approach,None,FALSE,FALSE,,Small,No Cloud,European starling,N,0,"2,000",0,No
200058,Airplane,ROSWELL INTL AIR CENTER,< 1000 ft,B-737-700,2 to 10,2,Precautionary Landing,29/05/2007 0:00,No damage,BUSINESS,New Mexico,Take-off run,None,FALSE,FALSE,"HIT RT ELEVATOR, LEFT LEADING EDGE AND FLAP, RIGHT LEADING EDGE. PART OF FORM TORN I SPECIES BOX. -- REPORTED POSSIBLY DOVES. ---INSPECTION REPORTED PIGEONS.  OUT OF SERVICE 24-48 HRS.",Small,No Cloud,Rock pigeon,N,0,0,0,Yes
200065,Airplane,SARASOTA-BRADENTON,< 1000 ft,SA226 TC,1,1,None,9/07/2000 0:00,No damage,BUSINESS,Florida,Landing Roll,None,FALSE,FALSE,,Small,Some Cloud,Cattle egret,N,0,0,0,No
200068,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,B-767-300,2 to 10,5,None,9/05/2000 0:00,No damage,UPS AIRLINES,Kentucky,Approach,None,FALSE,FALSE,POSSIBLY A STARLING. LOCAL NOTAM WARNING.,Small,Overcast,Unknown bird - small,Y,0,75,0,Yes
200070,Airplane,DAYTONA BEACH INTL,< 1000 ft,MOONEY M20,1,1,None,13/01/2000 0:00,No damage,BUSINESS,Florida,Approach,None,FALSE,FALSE,TWR REPTD BIRD ON N SIDE RWY ABOUT 15 MINS BEFORE. DOING CLOSED  PATTERN WORK,Small,No Cloud,Unknown bird - small,Y,0,3,0,No
200074,Airplane,LAMBERT-ST LOUIS INTL,< 1000 ft,MD-83,1,1,None,15/08/2001 0:00,No damage,TRANS WORLD AIRLINES,Missouri,Approach,None,FALSE,FALSE,NO DMG.,Small,Some Cloud,Unknown bird - small,Y,0,100,0,No
200075,Airplane,BISMARCK MUNICIPAL ARPT,< 1000 ft,C-441 CONQUE,1,1,None,20/04/2000 0:00,No damage,BUSINESS,North Dakota,Approach,None,FALSE,FALSE,HIT END OF FLAP,Large,No Cloud,Canada goose,N,0,50,0,No
200080,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,MD-80,1,1,None,9/08/2000 0:00,No damage,AMERICAN AIRLINES,Illinois,Landing Roll,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,0,0,No
200094,Airplane,SAN ANTONIO INTL,> 1000 ft,B-737-700,1,1,None,28/05/2007 0:00,No damage,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,"2,000",0,Yes
200096,Airplane,CAMARILLO,< 1000 ft,C-425,1,1,None,29/05/2007 0:00,No damage,BUSINESS,California,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA1860 ID BY PHOTO OF WING.",Small,Overcast,White-tailed kite,N,0,30,0,No
200097,Airplane,INDIANAPOLIS INTL,< 1000 ft,B-737-300,11 to 100,97,Precautionary Landing,11/03/2000 0:00,Caused damage,UNITED AIRLINES,Indiana,Climb,Snow,FALSE,FALSE,FLT 439. HIGH VIBRATIONS IN #1 ENG. ENG DID NOT REQUIRE SHUTDOWN.  REPLACED #1 ENF FAN BLADE SET. INGESTION. BORESCOPED.,Small,Overcast,European starling,N,0,200,0,Yes
200104,Airplane,PALM SPRINGS INTL,< 1000 ft,SAAB-340,1,1,None,22/03/2000 0:00,No damage,AMERICAN EAGLE AIRLINES,California,Approach,None,FALSE,FALSE,BLACKBIRD? TIME OUT OF SVC 1/2 HR,Small,No Cloud,Unknown bird - small,N,0,"1,000",0,No
200108,Airplane,WASHINGTON DULLES INTL ARPT,< 1000 ft,A-319,2 to 10,2,None,10/07/2000 0:00,No damage,UNITED AIRLINES,DC,Landing Roll,None,FALSE,FALSE,ATIS WARNING. FLT 1983,Medium,No Cloud,Unknown bird - medium,Y,0,0,0,No
200109,Airplane,RALEIGH-DURHAM INTL,> 1000 ft,CL-RJ100/200,1,1,None,28/08/2000 0:00,No damage,MIDWAY AIRLINES,North Carolina,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,"1,500",0,No
200115,Airplane,COLUMBIA METRO,< 1000 ft,FOKKER F100,1,1,None,8/09/2000 0:00,No damage,US AIRWAYS*,South Carolina,Approach,None,FALSE,FALSE,,Small,Overcast,Unknown bird - small,N,0,600,0,No
200120,Airplane,NORFOLK INTL,< 1000 ft,MD-80,1,1,None,28/05/2000 0:00,No damage,AMERICAN AIRLINES,Virginia,Approach,Rain,FALSE,FALSE,FLT 1070. HIT NOSE GEAR. A/C IS BEING INSPCTD FOR DMG.,Medium,Overcast,Unknown bird - medium,N,0,200,0,No
200122,Airplane,STEWART INTL AIRPORT,> 1000 ft,CL-RJ100/200,1,1,None,2/11/2000 0:00,No damage,MIDWAY AIRLINES,New York,Approach,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,N,0,"3,500",0,No
200123,Airplane,MIAMI INTL,< 1000 ft,B-737-400,1,1,None,15/05/2000 0:00,No damage,US AIRWAYS*,Florida,Approach,None,FALSE,FALSE,CAPT REPTD AFTER T/D SHUT ENG DOWN.,Medium,No Cloud,Unknown bird - medium,N,0,"1,000",0,Yes
200124,Airplane,EPPLEY AIRFIELD,> 1000 ft,B-737-300,1,1,None,21/05/2000 0:00,No damage,UNITED AIRLINES,Nebraska,Approach,None,FALSE,FALSE,INSPN.,Medium,Some Cloud,Unknown bird - medium,N,0,"4,000",0,Yes
200130,Airplane,MINNEAPOLIS-ST PAUL INTL,< 1000 ft,DC-9-10,2 to 10,5,Engine Shut Down,23/03/2000 0:00,Caused damage,NORTHWEST AIRLINES,Minnesota,Climb,None,FALSE,FALSE,"FLT 1493 STATED HE FLEW THRU A FLOCK OF ABOUT 50 TRUMPETER SWANS. OCCURRED OVER ARPT PROPERTY. ENG REPLACED. INGESTION. PREC. LDG. BENT BLADES, TEMP INCREASED. HIT INLET FIRST. RETD TO LAND",Large,Overcast,Tundra swan,Y,"35,146",800,0,No
200131,Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,> 1000 ft,DC-9-30,1,1,None,23/03/2000 0:00,No damage,NORTHWEST AIRLINES,Alabama,Approach,None,FALSE,FALSE,OTHER COST FOR MECHANIC CLEANUP,Large,Some Cloud,Unknown bird - large,N,134,"3,000",0,No
200134,Airplane,LEHIGH VALLEY INTL,< 1000 ft,B-737-200,1,1,None,24/09/2000 0:00,No damage,DELTA AIR LINES,Pennsylvania,Take-off run,None,FALSE,FALSE,TIME 1729Z. FLT 2383,Small,Overcast,Unknown bird - small,N,0,0,0,Yes
200136,Airplane,PENSACOLA REGIONAL,< 1000 ft,MD-80,1,1,None,3/06/2000 0:00,No damage,DELTA AIR LINES,Florida,Approach,None,FALSE,FALSE,FLT 2244,Medium,No Cloud,Unknown bird - medium,N,0,600,0,No
200142,Airplane,KANSAS CITY INTL,< 1000 ft,MD-80,11 to 100,54,None,2/01/2000 0:00,No damage,TRANS WORLD AIRLINES,Missouri,Approach,None,FALSE,FALSE,,Large,No Cloud,Canada goose,N,0,350,0,No
200144,Airplane,DESTIN-FORT WALTON BEACH ARPT,< 1000 ft,BE-400 BJET,1,1,None,8/06/2001 0:00,Caused damage,BUSINESS,Florida,Climb,None,FALSE,FALSE,BLOOD AND FEATHERS FOUND ON RT ENG INTAKE WITH DAMAGE TO FAN BLADES FOUND DURING POST FLT INSPN. INGESTION. BENT TURBINE FANS.,Medium,Overcast,Unknown bird - medium,N,0,50,0,No
200145,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,A-320,1,1,None,6/08/2000 0:00,No damage,AMERICA WEST AIRLINES,New Jersey,Approach,None,FALSE,FALSE,SAW AND HEARD BIRD STRIKE. NO SIGNIF DMG.,Medium,Overcast,Unknown bird - medium,N,0,800,0,No
200147,Airplane,SALT LAKE CITY INTL,< 1000 ft,B-767-300,2 to 10,4,None,20/09/2000 0:00,No damage,DELTA AIR LINES,Utah,Approach,None,FALSE,FALSE,"MANY BIG BIRDS. AT LEAST 1 HIT FUSELAGE, A GLANCING BLOW THAT DID NO DMG.",Large,No Cloud,Unknown bird - large,N,0,100,0,Yes
200152,Airplane,BERZ-MACOMB ARPT,< 1000 ft,C-172,1,1,None,28/02/2000 0:00,Caused damage,BUSINESS,Michigan,Landing Roll,None,FALSE,FALSE,PILOT AND 2 PAX ON BOARD. MINOR DMG TO PROPELLER.,Large,No Cloud,White-tailed deer,N,412,0,0,No
200154,Airplane,INDIANAPOLIS INTL,< 1000 ft,DC-9,1,1,None,29/05/2000 0:00,No damage,US AIRWAYS*,Indiana,Take-off run,None,FALSE,FALSE,LT 214 HIT AT LEAST 1 BIRD. FOUND A STARLING.,Small,No Cloud,European starling,N,0,0,0,No
200155,Airplane,BEVERLY MUNICIPAL ARPT,< 1000 ft,C-560,2 to 10,8,Aborted Take-off,25/04/2000 0:00,No damage,BUSINESS,Massachusetts,Take-off run,None,FALSE,FALSE,3 BIRDS STRUCK.,Large,Some Cloud,Wild turkey,N,0,0,0,No
200160,Airplane,RALEIGH-DURHAM INTL,< 1000 ft,CL-RJ100/200,1,1,None,14/08/2000 0:00,No damage,MIDWAY AIRLINES,North Carolina,Approach,None,FALSE,FALSE,FLT 957. DATE = POSTMARK,Small,Some Cloud,Unknown bird - small,Y,0,300,0,No
200164,Airplane,GREENVILLE DOWNTOWN ARPT,< 1000 ft,CITATION II,1,1,Precautionary Landing,16/06/2000 0:00,No damage,BUSINESS,South Carolina,Climb,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,300,0,No
200167,Airplane,DALLAS LOVE FIELD ARPT,> 1000 ft,FOKKER F100,1,1,None,18/07/2000 0:00,No damage,AMERICAN AIRLINES,Texas,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,"3,500",0,No
200177,Airplane,TULSA INTL,< 1000 ft,C-152,1,1,None,22/05/2000 0:00,No damage,BUSINESS,Oklahoma,Take-off run,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,0,0,No
200186,Airplane,NASHVILLE INTL,< 1000 ft,B-737-300,1,1,Aborted Take-off,25/06/2000 0:00,No damage,UNITED AIRLINES,Tennessee,Take-off run,None,FALSE,FALSE,ATIS WARNING. A/C RETD TO GATE. CAPT DID WALK-AROUND INSPN.,Medium,Some Cloud,American crow,Y,0,0,0,Yes
200189,Airplane,LOUISVILLE INTL ARPT,> 1000 ft,DC-8-70,1,1,None,16/08/2000 0:00,No damage,UPS AIRLINES,Kentucky,Approach,None,FALSE,FALSE,RT WING. FLT 303.,Large,Some Cloud,Unknown bird - large,N,0,"2,500",0,No
200193,Airplane,LAURENCE G HANSCOM,< 1000 ft,BE-200 KING,2 to 10,6,None,13/09/2000 0:00,No damage,BUSINESS,Massachusetts,Landing Roll,None,FALSE,FALSE,HIT L MAIN LDG GEAR. NO DMG.,Large,No Cloud,Canada goose,N,0,0,0,No
200194,Airplane,CUBA MUNICIPAL ARPT,< 1000 ft,MOONEY-20K,1,1,None,31/07/2000 0:00,Caused damage,BUSINESS,Missouri,Take-off run,Fog,FALSE,FALSE,TIME OUT OF SVC ABOUTA WEEK. DID NOT SEE BIRDS UNTIL i WAS ON THEM. THEY JUST BEGAN TO REACT.,Large,Overcast,Canada goose,Y,"4,343",0,0,No
200195,Airplane,ATLANTA INTL,< 1000 ft,B-757-200,1,1,None,5/06/2000 0:00,No damage,DELTA AIR LINES,Georgia,Take-off run,None,FALSE,FALSE,MAINT INSPCTD AT ORD. NO DAMAGE NOTED THAT I KNOW OF.,Medium,Overcast,Unknown bird - medium,N,0,0,0,Yes
200198,Airplane,JACKSONVILLE INTL,> 1000 ft,B-737,1,1,None,24/09/2000 0:00,No damage,US AIRWAYS*,Florida,Approach,None,FALSE,FALSE,BIRD HIT JUST ABOVE WINDSHLD.FLT 2252,Small,No Cloud,Unknown bird - small,N,0,"1,200",0,Yes
200200,Airplane,GREATER PITTSBURGH,< 1000 ft,B-737-300,1,1,None,6/06/2000 0:00,No damage,US AIRWAYS*,Pennsylvania,Approach,Fog,FALSE,FALSE,FLT 1159,Small,Some Cloud,Mourning dove,N,0,50,0,Yes
200202,Airplane,GREENBRIER VALLEY ARPT,> 1000 ft,DA-2000,1,1,None,16/04/2000 0:00,Caused damage,BUSINESS,West Virginia,Descent,None,FALSE,FALSE,,Large,Some Cloud,Unknown bird - large,N,"171,186","5,000",0,No
200204,Airplane,BRACKETT FIELD ARPT,> 1000 ft,C-152,1,1,None,17/02/2000 0:00,No damage,BUSINESS,California,Climb,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,Y,0,"1,600",0,No
200207,Airplane,FORT WAYNE INTL,> 1000 ft,AVRO RJ 85,1,1,None,5/04/2000 0:00,No damage,MESA AIRLINES,Indiana,Descent,None,FALSE,FALSE,7 MI N FWA. FLT 3523,Small,No Cloud,Unknown bird - small,N,0,"1,800",0,No
200208,Airplane,LOS ANGELES INTL,> 1000 ft,B-737-200,1,1,None,5/04/2000 0:00,Caused damage,SOUTHWEST AIRLINES,California,Descent,None,FALSE,FALSE,,Medium,Some Cloud,Unknown bird - medium,N,0,"6,000",0,Yes
200215,Airplane,LIHUE ARPT,< 1000 ft,B-737-200,1,1,None,24/09/2000 0:00,No damage,ALOHA AIRLINES,Hawaii,Take-off run,None,FALSE,FALSE,FLT 202. FLT CONTD TO HNL.,Small,Some Cloud,Pacific golden-plover,Y,0,0,0,Yes
200216,Airplane,SPENCER MUNICIPAL AIRPORT,< 1000 ft,BE-1900,1,1,None,26/03/2000 0:00,Caused damage,GREAT LAKES AIRLINES,Iowa,Approach,None,FALSE,FALSE,RT WING LE FLATTENED ABOUT 3' FROM WINTIP. FLT FLT35,Large,No Cloud,Unknown bird - large,N,0,450,0,No
200218,Airplane,PALM BEACH INTL,< 1000 ft,B-757-200,1,1,None,14/04/2000 0:00,No damage,CONTINENTAL AIRLINES,Florida,Landing Roll,Rain,FALSE,FALSE,"SML, WHITE BIRD. FLT 1081",Medium,Overcast,Unknown bird - medium,Y,0,0,0,Yes
200219,Airplane,SPIRIT OF ST LOUIS,> 1000 ft,C-560,2 to 10,2,None,30/01/2000 0:00,No damage,EXECUTIVE JET AVIATION,Missouri,Approach,Snow,FALSE,FALSE,HIT FLAP,Small,Overcast,Unknown bird - small,N,0,"1,800",0,No
200220,Airplane,GROTON-NEW LONDON AR,< 1000 ft,C-421,2 to 10,2,None,30/01/2000 0:00,No damage,BUSINESS,Connecticut,Landing Roll,None,FALSE,FALSE,,Small,Overcast,Unknown bird - small,N,0,0,0,No
200224,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-82,1,1,None,13/09/2000 0:00,No damage,AMERICAN AIRLINES,Texas,Landing Roll,None,FALSE,FALSE,SAW BIRD FLY FROM L TO R. HEARD COLLISION ON RHS OF A/C NEAR RADOME. NO CARCASS FOUND. NO DMG. ARPT OPS FOUND BARN OWL.,Small,No Cloud,Barn owl,Y,0,0,0,No
200228,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,< 1000 ft,B-727,1,1,None,5/04/2000 0:00,No damage,ASTAR AIR CARGO,Kentucky,Approach,None,FALSE,FALSE,"UNKN IF DMG, PILOT NEVER CALLED BACK.",Medium,No Cloud,Unknown bird - medium,Y,0,300,0,No
200236,Airplane,YEAGER ARPT,< 1000 ft,DC-9,1,1,None,7/11/2000 0:00,No damage,US AIRWAYS*,West Virginia,Landing Roll,None,FALSE,FALSE,FLT 1554,Small,Overcast,Unknown bird - small,N,0,0,0,No
200237,Airplane,BRADLEY INTL,> 1000 ft,A-300,1,1,None,14/09/2000 0:00,Caused damage,FEDEX EXPRESS,Connecticut,Approach,None,FALSE,FALSE,"# BIRDS STRUCK NOT REPTD DUE TO ERROR IN FORM, ASSUME 1 (DATA ENTRY NOTE: I BELIEVE ERROR IN FORM WHICH SHOWED THAT ""OTHER PART"" WAS DAMAGED)",Medium,Some Cloud,Unknown bird - medium,N,0,"1,100",0,No
200239,Airplane,JOE FOSS FIELD ARPT,> 1000 ft,A-300,1,1,Precautionary Landing,23/03/2007 0:00,Caused damage,UPS AIRLINES,South Dakota,Descent,None,FALSE,FALSE,MX FOUNDLRG  DENT ON NOSE JUST BELOW CAPT'S SIDE FRONT WINDOW.,Medium,No Cloud,Unknown bird - medium,N,0,"4,000",0,No
200240,Airplane,KANSAS CITY INTL,< 1000 ft,B-727-200,1,1,Engine Shut Down,28/04/2000 0:00,Caused damage,AMERICAN AIRLINES,Missouri,Climb,None,TRUE,TRUE,"ID BY SMITHSONIAN. INGESTION. 7 FLIGHTS CANCELLED. $50,000 FOR DELAYED/CANCELLED FLTS. ENG COMPLETELY DESTROYED. BLADES FRACTURED, ENG SURGED, VIBRATION AND TEMP INCREASED. ALL FAN BLADES, IGV FRACTURED.",Large,Some Cloud,Canada goose,Y,"334,091",500,0,No
200241,Airplane,WASHINGTON DULLES INTL ARPT,< 1000 ft,BA-41 JETSTR,1,1,None,14/05/2000 0:00,No damage,ATLANTIC COAST AIRLINES,DC,Approach,None,FALSE,FALSE,SML EVIDENCE OF BIRD REMAINS ON LE L WING,Small,No Cloud,Unknown bird - small,Y,0,500,0,No
200245,Airplane,MONTGOMERY REGIONAL ARPT,< 1000 ft,C-152,1,1,None,24/07/2000 0:00,No damage,PRIVATELY OWNED,Alabama,Approach,None,FALSE,FALSE,SMALL BLK BIRDS,Small,No Cloud,Unknown bird - small,N,0,30,0,No
200247,Airplane,PUEBLO MEMORIAL ARPT,< 1000 ft,HAWKER 800,2 to 10,5,None,11/03/2000 0:00,No damage,BUSINESS,Colorado,Approach,None,FALSE,FALSE,PILOT SAW ABOUT 30 BIRDS WHILE FLARING OUT. HEARD A COUPLE OF  POPS. 1 DEAD MEADOWLARK WAS FOUND ON RWY.,Small,No Cloud,Western meadowlark,N,0,10,0,No
200254,Airplane,VANCOUVER INTL,< 1000 ft,B-737-700,1,1,None,16/08/2000 0:00,No damage,ALASKA AIRLINES,British Columbia,Approach,None,FALSE,FALSE,SAW SML BIRD ON APCH. HEARD A THUMP ON L FUSELAGE/WING AREA. DMG UNKN BY REPORTED.,Small,Some Cloud,Unknown bird - small,N,0,40,0,Yes
200259,Airplane,ORLANDO INTL,< 1000 ft,EMB-145,1,1,None,13/06/2006 0:00,No damage,FREEDOM AIRLINES,Florida,Approach,Rain,FALSE,FALSE,"BIRD REPTD AS CRANE, FOLLOW UP PHONE CALL FOUND IT WAS A CATTLE EGRET. NO DMG.",Small,Some Cloud,Cattle egret,Y,0,50,0,No
200260,Airplane,JOHN F KENNEDY INTL,< 1000 ft,B-767-300,1,1,None,9/05/2001 0:00,No damage,AMERICAN AIRLINES,New York,Take-off run,None,FALSE,FALSE,NO DMG. PILOT REPTD STRIKE. FLT CONTD.,Small,No Cloud,European starling,N,0,0,0,Yes
200267,Airplane,TOMPKINS COUNTY ARPT,< 1000 ft,DC-9-30,1,1,None,30/03/2000 0:00,No damage,US AIRWAYS*,New York,Approach,Snow,FALSE,FALSE,FLT 526 HIT BIRD WITH FLAP ASSEMBLY.,Medium,Overcast,Unknown bird - medium,N,0,300,0,No
200270,Airplane,SPIRIT OF ST LOUIS,< 1000 ft,DA-900,1,1,None,24/03/2000 0:00,No damage,BUSINESS,Missouri,Take-off run,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,0,0,No
200284,Airplane,GEORGE BUSH INTERCONTINENTAL,> 1000 ft,ATR-42,1,1,None,26/04/2000 0:00,No damage,EXPRESSJET (CONTINENTAL EXPRS),Texas,Approach,None,FALSE,FALSE,BIRD REMAINS ON RADOME/NOSE. HIT JARRED THE A/C. STRIKE WAS HEARD IN REAR OF A/C. POSSIBILITY OF WAKE TURBULENCE AT TIME OF THEÏSTRIKE.,Medium,No Cloud,Unknown bird - medium,N,0,"3,500",0,No
200292,Airplane,RALEIGH-DURHAM INTL,< 1000 ft,B-727-200,1,1,None,13/09/2000 0:00,No damage,AMERICAN AIRLINES,North Carolina,Take-off run,None,FALSE,FALSE,"REPTD AS DOVE, ASSUME MOURNING.",Small,No Cloud,Mourning dove,N,0,0,0,No
200299,Airplane,TETERBORO AIRPORT,< 1000 ft,C-650,11 to 100,82,Precautionary Landing,18/07/2000 0:00,Caused damage,BUSINESS,New Jersey,Climb,None,FALSE,FALSE,"OVER 40 BIRDS STRUCK. INGESTED IN BOTH ENGS. AT LEAST 2 BENT TURBINE BLADES. ARFF STANDING BY. ISOLATED DAMAGE TO ENG FANS AND RT ENG INLET ONLY. NO OTHER AIRFRAME DAMAGE. (DATA ENTRY NOTE: EARLY REPORT HAD WING, FUSELAGE, LDG GEAR, OTHER AND NOSE ALSO MA",Small,Some Cloud,European starling,Y,"113,592",10,0,No
200307,Airplane,PORTLAND INTL (OR),< 1000 ft,B-737,1,1,None,26/12/2000 0:00,No damage,ALASKA AIRLINES,Oregon,Take-off run,None,FALSE,FALSE,,Small,Overcast,Barn owl,Y,0,0,0,Yes
200308,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,B-737-800,1,1,None,6/07/2000 0:00,No damage,AMERICAN AIRLINES,Illinois,Approach,None,FALSE,FALSE,FLT 1495,Medium,No Cloud,Unknown bird - medium,Y,0,700,0,Yes
200309,Airplane,PUERTO PLATA INTL,< 1000 ft,A-300,1,1,None,6/07/2000 0:00,No damage,AMERICAN AIRLINES,N/A,Take-off run,None,FALSE,FALSE,HIT 1 SML BIRD ON ROTATION. IT HIT IMMEDIATELY AFT OF CAPT WINDSCREEN ON FUSELAGE. DMG UNKN. INCIDENT REPTD TO MAINT FOR INSPN.,Small,No Cloud,Unknown bird - small,N,0,0,0,No
200310,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-82,1,1,None,6/07/2000 0:00,No damage,AMERICAN AIRLINES,Texas,Take-off run,None,FALSE,FALSE,,Small,No Cloud,European starling,N,0,0,0,No
200321,Airplane,DES MOINES INTL,< 1000 ft,CL-RJ100/200,2 to 10,9,None,23/03/2001 0:00,No damage,MESA AIRLINES,Iowa,Climb,None,FALSE,FALSE,DMG UNKN. PILOT WILL CHECK AT KPHX.,Medium,No Cloud,Unknown bird - medium,N,0,200,0,No
200326,Airplane,CAPT FEAR REGIONAL JETPORT,< 1000 ft,C-560,1,1,None,18/07/2000 0:00,Caused damage,EXECAIRE,North Carolina,Approach,None,FALSE,FALSE,SLIGHT DENT IN L WING.,Medium,No Cloud,Unknown bird - medium,N,0,500,0,No
200327,Airplane,ONTARIO INTL ARPT,< 1000 ft,B-737-500,1,1,None,2/07/2000 0:00,No damage,SOUTHWEST AIRLINES,California,Approach,None,FALSE,FALSE,,Small,No Cloud,American kestrel,N,0,100,0,Yes
200333,Airplane,FORT WAYNE INTL,< 1000 ft,BE-1900,1,1,None,11/06/2000 0:00,No damage,EXPRESSJET (CONTINENTAL EXPRS),Indiana,Landing Roll,None,FALSE,FALSE,BIRD BARELY HIT WING TIP.,Small,Some Cloud,Unknown bird - small,N,0,0,0,No
200339,Airplane,LAMBERT-ST LOUIS INTL,> 1000 ft,MD-80,1,1,None,6/03/2000 0:00,Caused damage,TRANS WORLD AIRLINES,Missouri,Approach,None,FALSE,FALSE,TAXI LIGHTS DMGD. FLT 625. ATIS WARNING.,Small,No Cloud,Unknown bird - small,Y,0,"1,500",0,No
200344,Airplane,PHILADELPHIA INTL,< 1000 ft,B-767-300,1,1,None,26/07/2000 0:00,No damage,UPS AIRLINES,Pennsylvania,Take-off run,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,Y,0,0,0,Yes
200345,Airplane,NASHVILLE INTL,< 1000 ft,B-737,1,1,None,9/02/2000 0:00,No damage,SOUTHWEST AIRLINES,Tennessee,Approach,None,FALSE,FALSE,FLT 410,Small,No Cloud,Unknown bird - small,Y,0,100,0,Yes
200354,Airplane,BUSH FLD,< 1000 ft,DHC8 DASH 8,1,1,None,28/06/2000 0:00,No damage,CCAIR,Georgia,Approach,None,FALSE,FALSE,FLT5220,Small,No Cloud,Unknown bird - small,N,0,10,0,No
200360,Airplane,RENO TAHOE INTL,< 1000 ft,B-737-300,1,1,None,31/08/2000 0:00,No damage,AMERICA WEST AIRLINES,Nevada,Climb,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,100,0,Yes
200361,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,MD-82,1,1,None,31/08/2000 0:00,No damage,AMERICAN AIRLINES,Illinois,Approach,None,FALSE,FALSE,ATIS WARNING,Small,Some Cloud,Unknown bird - small,Y,0,100,0,No
200362,Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,< 1000 ft,C-500,1,1,Aborted Take-off,31/08/2000 0:00,No damage,BUSINESS,Alabama,Take-off run,None,FALSE,FALSE,"BIRD REPTD AS DOVE, ASSUME MOURNING DOVE FROM LOCATION.",Small,Some Cloud,Mourning dove,Y,0,0,0,No
200373,Airplane,TOLEDO EXPRESS ARPT,< 1000 ft,DC-8-61,1,1,None,25/03/2000 0:00,No damage,AIR TRANSPORT INTL,Ohio,Climb,None,FALSE,FALSE,,Large,No Cloud,Unknown bird - large,N,0,50,0,No
200374,Airplane,WASHINGTON DULLES INTL ARPT,< 1000 ft,A-320,1,1,None,6/05/2000 0:00,No damage,UNITED AIRLINES,DC,Climb,None,FALSE,FALSE,ATIS WARNING. SML BROWN BIRD HIT. INSPN.,Small,No Cloud,Unknown bird - small,Y,0,150,0,No
