Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Wildlife: Size,Conditions: Sky,Wildlife: Species,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
268607,Airplane,GEORGE BUSH INTERCONTINENTAL,< 1000 ft,EMB-145,1,1,None,13/10/2009 0:00,No damage,EXPRESSJET (CONTINENTAL EXPRS),Texas,Take-off run,Rain,TRUE,FALSE,FLT HIT BIRD ON T/O ROLL. CONTD TO BNA W/O INCIDENT. BIRD COLLECTED AND DISPOSED OF. NO DMG.,Small,Overcast,Mourning dove,0,0,0,No
265811,Airplane,KAPALUA ARPT,< 1000 ft,DHC8 DASH 8,1,1,None,13/10/2009 0:00,No damage,ISLAND AIR,Hawaii,Approach,None,TRUE,FALSE,FOUND CARCASS OF A RED CRESTED CARDINAL ON THE 1000 FT LANDING THRESHOLD MARKING ON RWY 2. BIRD FOUND WITH 2000 FT REM. AOM TURNED CARCASS OVER TO WS PERSONNEL.,Small,Some Cloud,Red-crested cardinal,0,10,0,No
268608,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,A-320,1,1,None,13/10/2009 0:00,Caused damage,JETBLUE AIRWAYS,Florida,Approach,None,FALSE,FALSE,MX REPTD DMG TO RADOME.,Large,Some Cloud,Turkey vulture,0,500,0,No
269759,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,CL-RJ100/200,1,1,None,14/10/2009 0:00,No damage,PINNACLE,Kentucky,Approach,Fog,FALSE,FALSE,,Small,Overcast,Unknown bird - small,0,100,0,No
265445,Airplane,NORFOLK INTL,< 1000 ft,C-208,1,1,None,14/10/2009 0:00,No damage,MOUNTAIN AIR CARGO,Virginia,Approach,None,FALSE,FALSE,"ON FINAL APCH PILOT STATED 1 BIRD HIT THE PROP AND SPLATTERED ALL OVER WINDSHLD. A/C LANDED W/O INCIDENT AND TAXIED TO RAMP. NO DMG. BIRD WAS LARGER THAN A GULL, SMALLER THAN A GOOSE  AND HAD DARK FEATHERS.",Medium,No Cloud,Unknown bird - medium,0,800,0,No
269761,Airplane,VALLEY INTL,< 1000 ft,B-737-300,1,1,None,14/10/2009 0:00,No damage,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,0,100,0,Yes
265444,Airplane,WESTCHESTER COUNTY ARPT,< 1000 ft,CL-600,1,1,None,14/10/2009 0:00,No damage,BUSINESS,New York,Climb,None,FALSE,FALSE,"BLACK/GRAY BIRD. A/C HANDLED NORMALLY. CONTD TO CLOSE-BY DESTINATION. NOTIFIED TWR FOR OTHER A/C ABOUT TO DEPART. BIRD HIT APPROX 3/4 WAY DOWN RWY ON CENTERLINE. FOR OTHERS SAFETY, REQSTD RWY CHECK FOR ANY CONTAMINATES. RWY REPTD AS 33, THERE IS A 34 BUT",Medium,Some Cloud,Unknown bird - medium,527,200,0,No
269762,Airplane,ADAMS FIELD ARPT,> 1000 ft,B-737-700,1,1,None,14/10/2009 0:00,No damage,SOUTHWEST AIRLINES,Arkansas,Approach,None,FALSE,FALSE,NO APPARENT DMG. SLIGHTLY OBSTRUCTED VIEW THROUGH F/O WINDSHIELD. MX NOTIFIED FOR A/C INPSN. LOCATION = 7 NM W OF KLIT.,Large,Some Cloud,Unknown bird - large,0,"3,750",0,Yes
267320,Airplane,DENVER INTL AIRPORT,> 1000 ft,B-737-300,1,1,None,14/10/2009 0:00,No damage,SOUTHWEST AIRLINES,Colorado,Climb,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,0,"4,600",0,Yes
269760,Airplane,PORTLAND INTL (OR),> 1000 ft,B-737-700,1,1,None,14/10/2009 0:00,No damage,SOUTHWEST AIRLINES,Oregon,Approach,None,FALSE,FALSE,SIX MILE FINAL.,Small,Some Cloud,Unknown bird - small,0,"2,000",0,Yes
268402,Airplane,JACKSONVILLE INTL,> 1000 ft,B-737-300,1,1,None,14/10/2009 0:00,No damage,US AIRWAYS,Florida,Climb,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,0,"1,800",0,Yes
269758,Airplane,OUTAGAMIE COUNTY REGIONAL,< 1000 ft,CRJ-440,1,1,None,14/10/2009 0:00,No damage,PINNACLE,Wisconsin,Landing Roll,None,TRUE,FALSE,"UPON LANDING RWY 3/21, PLANE STRUCK A KILLDEER ON R SIDE WING. NO DMG NOTED. ATCT NOTIFIED.",Small,Overcast,Killdeer,0,0,0,No
268001,Airplane,JOHN F KENNEDY INTL,< 1000 ft,A-318,1,1,None,14/10/2009 0:00,Caused damage,BRITISH AIRWAYS,New York,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 3749. DNA. CAPT REPTD SEEING 3-4 MED-SIZED WHITE BIRDS, POSSIBLY GULLS AND HEARD A THUMP BELOW THE RADOME. NUMEROUS BLOOD SPLATTERS SEEN ON A/C INCLUDING RADOME, FUSELAGE, NOSE GEAR AND INSIDE #1 ENG. PART OF BIRD'S HEAD WAS RETRIEV",Medium,Some Cloud,Brant,0,300,0,No
268403,Airplane,TAMPA INTL,< 1000 ft,B-717-200,1,1,None,15/10/2009 0:00,No damage,AIRTRAN AIRWAYS,Florida,Approach,None,FALSE,FALSE,POSSIBLY A BUZZARD. LOCATION REPTD AS 1.5 FROM ARPT.,Medium,Some Cloud,Unknown bird - medium,0,500,0,No
269687,Airplane,KANSAS CITY INTL,< 1000 ft,DC-9-50,1,1,None,15/10/2009 0:00,No damage,NORTHWEST AIRLINES,Missouri,Approach,None,FALSE,FALSE,,Small,Overcast,Unknown bird - small,0,50,0,No
268405,Airplane,RICHMOND INTL,< 1000 ft,EMB-190,1,1,None,15/10/2009 0:00,No damage,JETBLUE AIRWAYS,Virginia,Approach,Rain,FALSE,FALSE,,Small,Overcast,Unknown bird - small,0,800,0,No
269689,Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,< 1000 ft,CRJ-440,1,1,None,15/10/2009 0:00,No damage,PINNACLE,Alabama,Approach,Rain,FALSE,FALSE,"DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",Small,No Cloud,Unknown bird - small,0,100,0,No
266376,Airplane,BLUE GRASS ARPT,< 1000 ft,CL-RJ100/200,1,1,None,15/10/2009 0:00,No damage,PSA AIRLINES,Kentucky,Landing Roll,None,FALSE,FALSE,"FIRST REPTD HIT BIRD ON APCH THEN ADVISED OVER RWY UPON LANDING. BIRD REPTD AS DOVE, ASSUME MOURNING DOVE FROM LOCATION. NO DMG REPTD.",Small,Overcast,Mourning dove,0,0,0,No
268987,Airplane,TULSA INTL,> 1000 ft,B-737-500,1,1,None,15/10/2009 0:00,No damage,SOUTHWEST AIRLINES,Oklahoma,Descent,None,FALSE,FALSE,DURING DESCENT UNTO TULSA WE EHARD A THUD ON THE L SIDE OF COCKPIT BELOW L2 WINDOW. LANDED W/O INCIDENT AND DISCOVERED EVID OF A BIRDSTRIKE ON L SIDE OF A/C. NO DMG NOTED. MX INSPN PERFORMED. LOCATION REPTD AS 20 MILES SW OF KTUL.,Medium,Some Cloud,Unknown bird - medium,0,"6,000",0,Yes
268404,Airplane,AUSTIN-BERGSTROM INTL,> 1000 ft,MD-82,1,1,None,15/10/2009 0:00,No damage,AMERICAN AIRLINES,Texas,Approach,None,FALSE,FALSE,"LOCATION REPTD AS LAMAS/14.2 DME. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",Small,Some Cloud,Unknown bird - small,0,"5,000",0,No
268986,Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,> 1000 ft,B-737-700,1,1,None,15/10/2009 0:00,No damage,SOUTHWEST AIRLINES,Alabama,Approach,Rain,FALSE,FALSE,STRUCK WINDSHIELD ON CAPT SIDE. NO OTHER DMG NOTED. NO ABNORMAL ENG INDICATIONS AND NO ABNORMAL SMELLS NOTED. ATIS WARNIING.LOCATION REPTD AS 12 NM WEST OF KBHM.,Medium,Overcast,Unknown bird - medium,0,"2,500",0,Yes
268909,Airplane,NASHVILLE INTL,> 1000 ft,B-737-300,1,1,None,15/10/2009 0:00,No damage,SOUTHWEST AIRLINES,Tennessee,Approach,Rain,FALSE,FALSE,"HEARD WHAT SOUNDED LIKE A BIRDSTRIKE BELOW THE L SIDE OF FLTDECK. AFTER LANDING, MX CONTACTED FOR INSPN. NO EVID OF BIRDSTRIKE FOUND.",Small,Overcast,Unknown bird - small,0,"1,200",0,Yes
269685,Airplane,PHOENIX SKY HARBOR,< 1000 ft,A-320,1,1,None,15/10/2009 0:00,No damage,JETBLUE AIRWAYS,Arizona,Approach,None,TRUE,FALSE,"SHORT FINAL. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",Small,No Cloud,Unknown bird - small,0,800,0,No
267299,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,B-757-200,1,1,None,15/10/2009 0:00,No damage,AMERICAN AIRLINES,Texas,Take-off run,Fog,TRUE,FALSE,PILOT REPTD STRIKE TO TWR. NO DMG. CARCASS FOUND DURING RWY INSPN AT INTXN OF 35L & L6.,Small,Overcast,Meadowlarks,0,0,0,Yes
268200,Airplane,METRO OAKLAND INTL,< 1000 ft,C-650,1,1,None,16/10/2009 0:00,No damage,BUSINESS,California,Landing Roll,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,0,0,0,No
267318,Airplane,MC ALLEN MILLER INTL,< 1000 ft,MD-82,1,1,None,16/10/2009 0:00,No damage,AMERICAN AIRLINES,Texas,Approach,None,FALSE,FALSE,BIRDSTRIKE ON FINAL. DID NOT SEE PRIOR. HEAD LOUD THUD FROM UNDERSIDE OF RADOME. FOUND FEATHERS AND REMAINS ON BOTTOM PART OF RADOME. NO DMG.,Medium,Some Cloud,Unknown bird - medium,0,400,0,No
268801,Airplane,JOHN WAYNE AIRPORT,< 1000 ft,B-737-700,1,1,None,16/10/2009 0:00,No damage,SOUTHWEST AIRLINES,California,Approach,None,FALSE,FALSE,BIRD HIT #2 ENG COWLING. NO DMG.,Small,No Cloud,Unknown bird - small,0,300,0,Yes
268802,Airplane,NASHVILLE INTL,< 1000 ft,B-737-700,1,1,None,16/10/2009 0:00,No damage,SOUTHWEST AIRLINES,Tennessee,Approach,Rain,FALSE,FALSE,"DO NOT REMEMBER IF STIS HAD ""BIRDS"" REMARK. WOULD NOT HAVE HELPED US AVOID STRIKE ANYWAYS. WE WERE ON A STABILIZED APRCH AND NEVER SAW THE BIRD. TIME OUT OF SERV REPTD = 20 MTS.",Small,Overcast,Unknown bird - small,0,"1,000",0,Yes
268422,Airplane,DES MOINES INTL,< 1000 ft,A-320,1,1,None,16/10/2009 0:00,No damage,UNITED AIRLINES,Iowa,Take-off run,None,FALSE,FALSE,BIRD STRIKE AT ROTATION. ROBIN SIZED BIRD HIT CAPT'S WINDOW NEAR THE CENTER SUPPORT. NO APPARENT DMG.,Small,Some Cloud,Unknown bird - small,0,0,0,No
269189,Airplane,LUBBOCK INTL,< 1000 ft,EMB-145,1,1,None,16/10/2009 0:00,No damage,AMERICAN EAGLE AIRLINES,Texas,Climb,None,FALSE,FALSE,NOTICED BIRD RESIDUE ON #1 ENG INLET LIP UPON ARRIVAL AT DFW. NO DMG OR ADVERSE CONDITIONS NOTED IN FLT WITH ENG.,Small,No Cloud,Unknown bird - small,0,"1,000",0,No
268011,Airplane,METRO OAKLAND INTL,< 1000 ft,C-650,1,1,None,16/10/2009 0:00,No damage,BUSINESS,California,Landing Roll,None,FALSE,FALSE,"(DATA ENTRY NOTE: N# MAY BE INCORRECT, SHOWS A C-172 REGISTERED IN NEW YORK.  CONTACTED REPORTER)",Small,No Cloud,Unknown bird - small,0,0,0,No
268421,Airplane,DENVER INTL AIRPORT,> 1000 ft,B-737-700,1,1,None,16/10/2009 0:00,No damage,SOUTHWEST AIRLINES,Colorado,Approach,None,FALSE,FALSE,BIRDSTRIKE ON RT WING LEADING EDGENEAR ROOT. NO REMAINS OTHER THAN A BLOOD SMUDGE. NO REPTD DMG.,Medium,No Cloud,Unknown bird - medium,0,"2,600",0,Yes
268804,Airplane,WILL ROGERS WORLD ARPT,> 1000 ft,B-737-300,1,1,None,16/10/2009 0:00,No damage,SOUTHWEST AIRLINES,Oklahoma,Descent,None,FALSE,FALSE,20 MILES S OF ARPT.,Medium,No Cloud,Unknown bird - medium,0,"6,000",0,Yes
268205,Airplane,PHOENIX SKY HARBOR,> 1000 ft,B-737-300,1,1,None,16/10/2009 0:00,No damage,SOUTHWEST AIRLINES,Arizona,Climb,None,FALSE,FALSE,12 NM FROM PHX.,Small,No Cloud,Unknown bird - small,0,"4,400",0,Yes
268803,Airplane,MINETA SAN JOSE INTL,> 1000 ft,B-737-700,1,1,None,16/10/2009 0:00,No damage,SOUTHWEST AIRLINES,California,Climb,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,0,"4,000",0,Yes
267317,Airplane,ATLANTA INTL,> 1000 ft,B-737-700,1,1,None,16/10/2009 0:00,No damage,AIRTRAN AIRWAYS,Georgia,Approach,Rain,FALSE,FALSE,BIRD HIT F/O WINDSHLD. NO DMG.,Small,Overcast,Unknown bird - small,0,"3,000",0,Yes
268564,Airplane,DETROIT METRO WAYNE COUNTY ARPT,> 1000 ft,A-319,1,1,None,16/10/2009 0:00,No damage,US AIRWAYS,Michigan,Approach,None,FALSE,FALSE,AFTER LANDING EVID OF BIRDSTRIKE JUST BELOW CAPT WINDSHIELD.,Small,Some Cloud,Unknown bird - small,0,"2,000",0,No
268012,Airplane,KAHULUI ARPT,< 1000 ft,B-717-200,1,1,None,16/10/2009 0:00,No damage,HAWAIIAN AIR,Hawaii,Landing Roll,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 3816, DNA. BIRD FLEW ACROSS RWY DURING OUR LDG ROLL. HIT RADOME. NO DMG.",Small,No Cloud,Zebra dove,0,0,0,No
266378,Airplane,LOS ANGELES INTL,< 1000 ft,EMB-135,1,1,None,16/10/2009 0:00,No damage,AMERICAN EAGLE AIRLINES,California,Landing Roll,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 3774, DNA. BIRD WAS TRYING TO AVOID A/C WHICH HAD JUST TOUCHED DOWN WHEN SEN BY AIRCREW ABOUT1.5 SECONDS BEFORE IMPACT WITH RADOME. NO DMG. WS COLLECTED BLOOD SAMPLE FROM NOSE AND SENT FOR ID. CONFIRMED BIRDSTRIKE ON RWY 24R AT TWY",Small,No Cloud,Barn swallow,0,0,0,No
268828,Airplane,ORLANDO SANFORD INTL AIRPORT,< 1000 ft,C-172,1,1,Precautionary Landing,16/10/2009 0:00,Caused damage,BUSINESS,Florida,Climb,None,FALSE,FALSE,LEADING EDGE AND 2 POSSIBLY THREE RIBS DAMAGED. INCREASED BIRD ACTIVITY WAS BROADCAST ON ATIS.,Large,Overcast,Unknown bird - large,"1,581",500,0,No
268420,Airplane,DENVER INTL AIRPORT,< 1000 ft,B-737-700,1,1,None,16/10/2009 0:00,Caused damage,SOUTHWEST AIRLINES,Colorado,Climb,None,TRUE,FALSE,REMAINS FOUND BY OPS DURING ROUTINE RWY INSPN ON THE EAST SHOULDER OF 16L JUST N OF F6 INTXN. ID BY USDA. SML DENT IN FUSELAGE UNDER AOA VANE ON F/O SIDE. NO PENETRATION.,Large,No Cloud,Great horned owl,0,10,0,Yes
269191,Airplane,REDDING MUNICIPAL,< 1000 ft,PA-31 NAVAJO,1,1,None,16/10/2009 0:00,No damage,AMERIFLIGHT,California,Landing Roll,None,FALSE,FALSE,RWY CK FOUND NO BIRD ON SURFACE AREA. DATA ENTRY NOTE: ARPT NAME REPTD AS REDDING MUN.,Medium,No Cloud,Unknown bird - medium,0,0,0,No
268016,Airplane,DES MOINES INTL,< 1000 ft,CL-RJ700,1,1,None,17/10/2009 0:00,No damage,AMERICAN EAGLE AIRLINES,Iowa,Take-off run,None,FALSE,FALSE,A/C TAKEN OUT OF SERVICE. DAMAGED L FORWARD FUSELAGE ON PRESSURIZED BULKHEAD.,Medium,Overcast,Red-tailed hawk,0,0,0,No
267915,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,B-737-300,1,1,None,17/10/2009 0:00,No damage,SOUTHWEST AIRLINES,Florida,Climb,None,FALSE,FALSE,NO DMG. UPON LANDING AND INSPN NO INDICATION OF BIRDSTRIKE. LOCATION REPTD AS WITHIN 1 MILE.,Small,Some Cloud,Unknown bird - small,0,500,0,Yes
268503,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,A-300,1,1,None,17/10/2009 0:00,No damage,UPS AIRLINES,Kentucky,Approach,None,FALSE,FALSE,EVENT 23977.,Medium,Overcast,Unknown bird - medium,0,800,0,No
265842,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-83,1,1,None,17/10/2009 0:00,No damage,AMERICAN AIRLINES,Texas,Landing Roll,None,FALSE,FALSE,"ONE SMALL BIRD OUT OF A GROUP OF 6-10 SMALL BIRDS STRUCK THE A/C JUST ABOVE THE WINDSCREEN. TO MY KNOWLEDGE, NO DMG DONE AND NO BIRD REMAINS DISCOVERED OTHER THAN THE SMEAR ON THE SITE OF IMPACT.",Small,No Cloud,Unknown bird - small,0,0,0,No
268951,Airplane,SAN ANTONIO INTL,< 1000 ft,A-319,1,1,Precautionary Landing,17/10/2009 0:00,No damage,FRONTIER AIRLINES,Texas,Climb,None,FALSE,FALSE,"LOUD BANG, ENG ROLLED BACK ABOUT 10%, A/C YAWED LEFT AND MOMENTARY FLAMES SEEN COMING OUT THE TAILPIPE. LANDED BACK AT SAT FOR ENG INSPN. NO MDG NOTED.",Small,No Cloud,Unknown bird - small,0,400,0,No
267629,Airplane,NASHVILLE INTL,< 1000 ft,B-737-300,1,1,None,17/10/2009 0:00,No damage,SOUTHWEST AIRLINES,Tennessee,Approach,None,FALSE,FALSE,NO DMG. ONLY REMAINS ON UPPER R WINDSHIELD.,Small,Some Cloud,Unknown bird - small,0,100,0,Yes
266253,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-83,1,1,None,17/10/2009 0:00,No damage,AMERICAN AIRLINES,Texas,Landing Roll,None,FALSE,FALSE,PILOT REPTD STRIKING A COYOTE AT T/D ON RWY 36L. COYOTE REMAINS LOCATED NAD DISPOSED OF. NO DMG TO A/C.,Large,Some Cloud,Coyote,0,0,0,No
268739,Airplane,NEW ORLEANS INTL,< 1000 ft,EMB-145,1,1,None,17/10/2009 0:00,No damage,SHUTTLE AMERICA,Louisiana,Take-off run,None,FALSE,FALSE,"PILOT REPTD VIA ATCT THAT THERE WAS NO DMG ANDA THEY WOULD CONT WITH FLT. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1.",Medium,Some Cloud,Unknown bird - medium,0,0,0,No
267914,Airplane,METRO OAKLAND INTL,< 1000 ft,B-737-700,1,1,None,17/10/2009 0:00,No damage,SOUTHWEST AIRLINES,California,Climb,None,FALSE,FALSE,SAW A FEW BIRDS RIGHT AT LIFT OFF. ONE IMPACTED WINDSHIELD. ALL SYSTEMS NORMAL.,Medium,No Cloud,Unknown bird - medium,0,10,0,Yes
267740,Airplane,NASHVILLE INTL,< 1000 ft,B-737-300,1,1,None,17/10/2009 0:00,No damage,SOUTHWEST AIRLINES,Tennessee,Landing Roll,None,FALSE,FALSE,NO DMG,Small,Some Cloud,Unknown bird - small,0,0,0,Yes
267391,Airplane,PALM SPRINGS INTL,> 1000 ft,CL-RJ100/200,1,1,None,17/10/2009 0:00,No damage,SKYWEST AIRLINES,California,Climb,None,FALSE,FALSE,SAW BIRD OUT OF PERIPHIAL VISION AND HEARD IMPACT IN RADOME AREA. NO ABNORMAL INDICATIONS NOTED. CONT TO DEST AND FOUND EVID OF BIRDSTRIKE (BLOOD SPLOTCH) ON POSTFLT INSPN. MX NOTIFIED AND BIRDSTRIKE MX INSPN PERFORMED WITH NO DMG TO A/C. LOCATION REPTD A,Medium,No Cloud,Unknown bird - medium,0,"7,000",0,No
268332,Airplane,SOUTHWEST FLORIDA INTL ARPT,> 1000 ft,A-319,1,1,None,17/10/2009 0:00,No damage,US AIRWAYS,Florida,Approach,None,FALSE,FALSE,ON TOP OF 5000 OVERCAST WHEN STRUCK BIRD.,Medium,Overcast,Unknown bird - medium,0,"5,000",0,No
267627,Airplane,EPPLEY AIRFIELD,< 1000 ft,RKWL SABRLNR,1,1,None,17/10/2009 0:00,Caused damage,BUSINESS,Nebraska,Approach,None,FALSE,FALSE,MINOR SCRATCH ON R EYEBROW WINDOW. NO IDENTIFIABLE REMAINS. ONE MILE SE KOMA.,Medium,Some Cloud,Red-tailed hawk,21,800,0,No
266905,Airplane,BRAZORIA COUNTY ARPT,< 1000 ft,C-421,1,1,Precautionary Landing,17/10/2009 0:00,Caused damage,PRIVATELY OWNED,Texas,Climb,None,TRUE,TRUE,ID BY SMITHSONIAN. FAA 3798. DMG TO R WING 203 FT INBOARD OF WING TIP. LOCATION REPTD AS 3 MILES NE OF KLBX.,Large,No Cloud,Turkey vulture,0,"1,000",0,No
267912,Airplane,COZUMEL MEXICO,> 1000 ft,A-319,1,1,None,17/10/2009 0:00,Caused damage,FRONTIER AIRLINES,N/A,Descent,Rain,FALSE,FALSE,ON DESCENT INTO COZUMEL AT APPROX 14000 FT CREW EHARD A LOUD BANG AND FELT IMPACT ON L SIDE OF A/C. NO COCKPIT INDICATIONS OF ANY SYSTEM OR ENG ABNORMALITIES. LANDED W/O INCIDENT. POSTFLT EVID OF BIRDSTRIKE (BLOOD) L SIDE OF NOSE ABOVE STATIS PORT AND ALS,Medium,Some Cloud,Unknown bird - medium,0,"14,000",0,No
268520,Airplane,CHICAGO O'HARE INTL ARPT,> 1000 ft,MD-83,1,1,None,17/10/2009 0:00,No damage,AMERICAN AIRLINES,Illinois,Approach,None,FALSE,FALSE,NO DMG NOTED.,Small,Some Cloud,Unknown bird - small,0,"3,500",0,No
268605,Airplane,BALTIMORE WASH INTL,> 1000 ft,B-737-700,1,1,None,18/10/2009 0:00,No damage,AIRTRAN AIRWAYS,Maryland,Climb,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,0,"1,800",0,Yes
267202,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,EMB-190,1,1,None,18/10/2009 0:00,No damage,JETBLUE AIRWAYS,Florida,Take-off run,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,0,0,0,No
268830,Airplane,DENVER INTL AIRPORT,< 1000 ft,B-737-700,1,1,None,18/10/2009 0:00,No damage,SOUTHWEST AIRLINES,Colorado,Landing Roll,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,0,0,0,Yes
267200,Airplane,DENVER INTL AIRPORT,< 1000 ft,A-319,1,1,Precautionary Landing,18/10/2009 0:00,No damage,FRONTIER AIRLINES,Colorado,Take-off run,None,FALSE,FALSE,"NO DMG NOTED FROM FLT DECK. FLT RETURNED TO DEN FOR INSPN. NO DMG NOTED. FLT CONT TO DEST. TIME OUT OF SERV REPTD AS 1/2 HR. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",Small,No Cloud,Unknown bird - small,0,0,0,No
268832,Airplane,MINETA SAN JOSE INTL,< 1000 ft,B-737-300,1,1,None,18/10/2009 0:00,No damage,SOUTHWEST AIRLINES,California,Take-off run,None,FALSE,FALSE,"RWY REPTD AS ""R"".",Large,Overcast,Unknown bird - large,0,0,0,Yes
269353,Airplane,MINETA SAN JOSE INTL,< 1000 ft,CL-RJ100/200,1,1,None,18/10/2009 0:00,No damage,SKYWEST AIRLINES,California,Landing Roll,Fog,FALSE,FALSE,,Medium,Overcast,Red-tailed hawk,0,0,0,No
267204,Airplane,WASHINGTON DULLES INTL ARPT,> 1000 ft,A-320,1,1,None,18/10/2009 0:00,No damage,JETBLUE AIRWAYS,DC,Approach,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,0,"2,000",0,No
266810,Airplane,GREATER PITTSBURGH,> 1000 ft,EMB-170,1,1,None,18/10/2009 0:00,No damage,REPUBLIC AIRLINES,Pennsylvania,Approach,None,FALSE,FALSE,PILOT UNABLE TO DETERMINE NUMBER/SIZE BIRDS STRUCK. NO DMG REPTD.,Medium,No Cloud,Unknown bird - medium,0,"4,000",0,No
266311,Airplane,NEWARK LIBERTY INTL ARPT,> 1000 ft,DHC8 DASH 8,1,1,None,18/10/2009 0:00,No damage,COMMUTAIR,New Jersey,Approach,None,FALSE,FALSE,SMALL BIRD STRUCK L SIDE OF RADOME. PILOT UNAWARE OF ANY BIRDS IN AREA.,Small,No Cloud,Unknown bird - small,0,"4,000",0,No
268829,Airplane,BALTIMORE WASH INTL,> 1000 ft,B-737-300,1,1,None,18/10/2009 0:00,No damage,SOUTHWEST AIRLINES,Maryland,Approach,None,FALSE,FALSE,STRUCK BIRD ENTERED IN LOGBK. 8 MI SE OF KBWI.,Small,Some Cloud,Unknown bird - small,0,"2,500",0,Yes
269098,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-83,1,1,None,18/10/2009 0:00,No damage,AMERICAN AIRLINES,Texas,Landing Roll,None,TRUE,FALSE,REMAINS FOUND W OF 17L C/L AT EL.,Small,No Cloud,Killdeer,0,0,0,No
268831,Airplane,BALTIMORE WASH INTL,> 1000 ft,B-737-700,1,1,None,18/10/2009 0:00,No damage,SOUTHWEST AIRLINES,Maryland,Descent,None,TRUE,FALSE,IMPACT NOTED ON R FRWD NOSE GEAR UP/FLAPS UP/NO ENG ANOMILIES. 25 NE OF KBWI.,Medium,No Cloud,Unknown bird - medium,0,"5,000",0,Yes
268595,Airplane,BALTIMORE WASH INTL,> 1000 ft,B-737-700,1,1,None,18/10/2009 0:00,Caused damage,SOUTHWEST AIRLINES,Maryland,Descent,None,FALSE,FALSE,HANDED PLANE TO MX PERSONNEL. DO NOT KNOW OF ANY DMG OTHER THAN RADOME. 5 NM ABEAM KBWI.,Medium,No Cloud,Unknown bird - medium,0,"6,200",0,Yes
269352,Airplane,WESTCHESTER COUNTY ARPT,> 1000 ft,CL-RJ100/200,1,1,None,18/10/2009 0:00,Caused damage,PSA AIRLINES,New York,Climb,None,FALSE,FALSE,CREW STRUCK A SMALL BIRD ON L WING AT 3500 FT. UPON ARVL AT HPN CREW STATED THEY WERE GOING TO WAIT FOR MX TO CK THE DMG. ONLY A SMALL DENT ON LE WAS NOTICEABLE.,Small,Some Cloud,Unknown bird - small,0,"3,500",0,No
269351,Airplane,SAN LUIS COUNTY REGIONAL ARPT,< 1000 ft,C-172,1,1,Precautionary Landing,18/10/2009 0:00,Caused damage,BUSINESS,California,Climb,None,TRUE,FALSE,"3"" DENT R WING LE.",Small,No Cloud,Unknown bird - small,0,126,0,No
268504,Airplane,BALTIMORE WASH INTL,> 1000 ft,LEARJET-35,1,1,None,18/10/2009 0:00,No damage,CHANTILLY AIR,Maryland,Climb,None,FALSE,FALSE,PILOT REPORTED 1 BIRD STRUCK. NO KNOWN DMG,Medium,Some Cloud,Unknown bird - medium,0,"1,500",0,No
268606,Airplane,MANAGUA INTL ARPT,< 1000 ft,B-737-800,1,1,None,18/10/2009 0:00,No damage,AMERICAN AIRLINES,N/A,Approach,None,FALSE,FALSE,SHORT FINAL. NO DMG.,Small,Some Cloud,Unknown bird - small,0,50,0,Yes
